
		########################################
		#    ADC to memory transfer via DMA.   #
		########################################

Buffer 1:
========

 Index 	  Address         Value(h)        Value(d)     voltage (mV)
   1718	 0x20000b98       0x00008777        34679           1746
   1719	 0x20000b9c       0x00007808        30728           1547
   1720	 0x20000ba0       0x00006bdd        27613           1390
   1721	 0x20000ba4       0x00007843        30787           1550
   1722	 0x20000ba8       0x00006a32        27186           1368
   1723	 0x20000bac       0x00005925        22821           1149
   1724	 0x20000bb0       0x00004cda        19674           990
   1725	 0x20000bb4       0x00005a27        23079           1162
   1726	 0x20000bb8       0x00004be2        19426           978
   1727	 0x20000bbc       0x00005dca        24010           1208
   1728	 0x20000bc0       0x000065b0        26032           1310
   1729	 0x20000bc4       0x00006ab8        27320           1375
   1730	 0x20000bc8       0x00007b18        31512           1586
   1731	 0x20000bcc       0x000087e0        34784           1751
   1732	 0x20000bd0       0x00007568        30056           1513
   1733	 0x20000bd4       0x000079fc        31228           1572
   1734	 0x20000bd8       0x00006520        25888           1303
   1735	 0x20000bdc       0x00006c80        27776           1398
   1736	 0x20000be0       0x00007720        30496           1535
   1737	 0x20000be4       0x00006d10        27920           1405
   1738	 0x20000be8       0x00007428        29736           1497
   1739	 0x20000bec       0x00007e60        32352           1629
   1740	 0x20000bf0       0x00007448        29768           1498
   1741	 0x20000bf4       0x00007db0        32176           1620
   1742	 0x20000bf8       0x00007ec0        32448           1633
   1743	 0x20000bfc       0x000073f9        29689           1494
   1744	 0x20000c00       0x00007efb        32507           1636
   1745	 0x20000c04       0x00007307        29447           1482
   1746	 0x20000c08       0x0000826d        33389           1681
   1747	 0x20000c0c       0x00008cf8        36088           1817
   1748	 0x20000c10       0x00008c48        35912           1808
   1749	 0x20000c14       0x00008eed        36589           1842
   1750	 0x20000c18       0x000080dc        32988           1661
   1751	 0x20000c1c       0x00006e57        28247           1422
   1752	 0x20000c20       0x00006860        26720           1345
   1753	 0x20000c24       0x00005c78        23672           1191
   1754	 0x20000c28       0x00006b2b        27435           1381
   1755	 0x20000c2c       0x00007a18        31256           1573
   1756	 0x20000c30       0x000089b3        35251           1775
   1757	 0x20000c34       0x00007118        28952           1457
   1758	 0x20000c38       0x000060cf        24783           1247
   1759	 0x20000c3c       0x00005768        22376           1126
   1760	 0x20000c40       0x000052ff        21247           1069
   1761	 0x20000c44       0x00006715        26389           1328
   1762	 0x20000c48       0x0000606b        24683           1242
   1763	 0x20000c4c       0x0000575c        22364           1126
   1764	 0x20000c50       0x00005580        21888           1102
   1765	 0x20000c54       0x00005fa4        24484           1232
   1766	 0x20000c58       0x00005833        22579           1136
   1767	 0x20000c5c       0x00005151        20817           1048
   1768	 0x20000c60       0x000046d8        18136           913
   1769	 0x20000c64       0x00004920        18720           942
   1770	 0x20000c68       0x00004010        16400           825
   1771	 0x20000c6c       0x00003d08        15624           786
   1772	 0x20000c70       0x00004e9a        20122           1013
   1773	 0x20000c74       0x000056b3        22195           1117
   1774	 0x20000c78       0x00005607        22023           1108
   1775	 0x20000c7c       0x00005d70        23920           1204
   1776	 0x20000c80       0x00006620        26144           1316
   1777	 0x20000c84       0x00006b80        27520           1385
   1778	 0x20000c88       0x000078e8        30952           1558
   1779	 0x20000c8c       0x000068b8        26808           1349
   1780	 0x20000c90       0x00005aa1        23201           1168
   1781	 0x20000c94       0x00006d1c        27932           1406
   1782	 0x20000c98       0x000075dd        30173           1519
   1783	 0x20000c9c       0x00007898        30872           1554
   1784	 0x20000ca0       0x00006911        26897           1354
   1785	 0x20000ca4       0x00005a0c        23052           1160
   1786	 0x20000ca8       0x00004b08        19208           967
   1787	 0x20000cac       0x00006218        25112           1264
   1788	 0x20000cb0       0x00005098        20632           1038
   1789	 0x20000cb4       0x000049f8        18936           953
   1790	 0x20000cb8       0x00003de8        15848           798
   1791	 0x20000cbc       0x00004aa0        19104           961
   1792	 0x20000cc0       0x00003e9f        16031           807
   1793	 0x20000cc4       0x0000481a        18458           929
   1794	 0x20000cc8       0x00004438        17464           879
   1795	 0x20000ccc       0x000056a8        22184           1117
   1796	 0x20000cd0       0x0000559f        21919           1103
   1797	 0x20000cd4       0x0000604a        24650           1241
   1798	 0x20000cd8       0x00005644        22084           1112
   1799	 0x20000cdc       0x00005da3        23971           1207
   1800	 0x20000ce0       0x000065fa        26106           1314
   1801	 0x20000ce4       0x00006b75        27509           1385
   1802	 0x20000ce8       0x000079a8        31144           1568
   1803	 0x20000cec       0x00006490        25744           1296
   1804	 0x20000cf0       0x00006ee2        28386           1429
   1805	 0x20000cf4       0x00006954        26964           1357
   1806	 0x20000cf8       0x00005a58        23128           1164
   1807	 0x20000cfc       0x00004b27        19239           968
   1808	 0x20000d00       0x00005eba        24250           1221
   1809	 0x20000d04       0x00005c30        23600           1188
   1810	 0x20000d08       0x00006b53        27475           1383
   1811	 0x20000d0c       0x00007978        31096           1565
   1812	 0x20000d10       0x000066e8        26344           1326
   1813	 0x20000d14       0x0000606f        24687           1243
   1814	 0x20000d18       0x00005867        22631           1139
   1815	 0x20000d1c       0x00005258        21080           1061
   1816	 0x20000d20       0x00004314        17172           864
   1817	 0x20000d24       0x00005932        22834           1149
   1818	 0x20000d28       0x00004d49        19785           996
   1819	 0x20000d2c       0x00005972        22898           1153
   1820	 0x20000d30       0x00004ebf        20159           1015
   1821	 0x20000d34       0x00004d5f        19807           997
   1822	 0x20000d38       0x00005a0c        23052           1160
   1823	 0x20000d3c       0x00004ab8        19128           963
   1824	 0x20000d40       0x00003cf5        15605           785
   1825	 0x20000d44       0x00004fa0        20384           1026
   1826	 0x20000d48       0x00004aca        19146           964
   1827	 0x20000d4c       0x00003dc3        15811           796
   1828	 0x20000d50       0x00004b3c        19260           969
   1829	 0x20000d54       0x00005f54        24404           1228
   1830	 0x20000d58       0x00005a98        23192           1167
   1831	 0x20000d5c       0x00006c9f        27807           1400
   1832	 0x20000d60       0x0000763f        30271           1524
   1833	 0x20000d64       0x00007108        28936           1457
   1834	 0x20000d68       0x000060cc        24780           1247
   1835	 0x20000d6c       0x0000550e        21774           1096
   1836	 0x20000d70       0x00005fa0        24480           1232
   1837	 0x20000d74       0x000059d3        22995           1157
   1838	 0x20000d78       0x00004d58        19800           997
   1839	 0x20000d7c       0x000057f1        22513           1133
   1840	 0x20000d80       0x00005208        21000           1057
   1841	 0x20000d84       0x00004478        17528           882
   1842	 0x20000d88       0x000055f8        22008           1108
   1843	 0x20000d8c       0x00005fe0        24544           1235
   1844	 0x20000d90       0x0000572b        22315           1123
